plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,BCA,BMG,BK,BNA,BH,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn,logP,logCA,logMG,logK,logNA,logB,logFE,logMN,logCU,logZN,logAL,eastness,northness
255,255.1997,1997,0,1,6/26/1997,177,735000,4071000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,7,2,21,310,35.71,7.3,4.1,30,89.36,4.9,1.44,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.265753425,1,NA,NA,0.903089987,3.8049568,2.322219295,2.303196057,1.230448921,0.354108439,1.740362689,1.851258349,0.315970345,0.491361694,2.426511261,0.850887689,-0.525347639
256,256.1997,1997,0,1,6/26/1997,177,729000,4080000,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,0,0,0,0,2,3,38,15.93,6,3.9,34,60.33,17.32,1.48,0.49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.238356164,1,NA,NA,0.903089987,3.283753383,2.519827994,1.963787827,1.255272505,0.217483944,2.103803721,1.602059991,0.278753601,0.431363764,2.84135947,0.296368579,0.955073644
257,257.1997,1997,0,1,6/26/1997,177,730000,4081000,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,0.5,0,3,320,20.4,6,5.2,36,63.87,13.56,1.73,0.43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4.745205479,0,NA,NA,1.079181246,3.415974411,2.521138084,2.139879086,1.301029996,0.252853031,2.274157849,1.612783857,0.298853076,0.792391689,2.761175813,-0.428155428,0.903705112
258,258.1997,1997,0,1,6/27/1997,178,730000,4079000,NA,NA,NA,0,10,0,0,NA,NA,NA,NA,0,0,0,20,5,11,30,23.63,5.6,6.2,35,46.59,18.06,1.65,0.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.246575342,0,NA,NA,1,3.342817315,2.709269961,2.181843588,1.431363764,0.227886705,2.311753861,1.491361694,0.439332694,0.612783857,2.876794976,-0.988031624,0.15425145
301,301.1998,1998,0,1,6/3/1998,154,731000,4083000,NA,0.6,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0,30,4,140,16.95,5.8,3.62,26,51.5,14.75,1.8,0.51,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.2,1,NA,NA,0.903089987,3.242044239,2.477121255,2.075546961,1.301029996,0.230448921,2.037426498,1.755874856,0.382017043,0.475671188,2.857935265,0.980239659,-0.197813574
302,302.1998,1998,0,1,6/3/1998,154,732000,4082000,NA,0.6,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,20,1,135,23.48,6.1,5.18,38,51.32,21.37,1.75,2.87,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.2,1,NA,NA,0.84509804,3.382017043,2.779596491,2.204119983,2.190331698,0.250420002,2.334453751,1.73239376,0.495544338,0.57863921,2.800717078,0.088368686,-0.996087835
304,304.1998,1998,0,1,6/4/1998,155,731000,4081000,NA,0.8,0.8,0.6,5,0,0,NA,NA,NA,NA,0,0,0,0,15,5,220,22.11,5.8,4.85,34,59.38,14.06,1.88,0.57,24.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.202739726,1,NA,NA,0.903089987,3.419294722,2.571708832,2.209515015,1.462397998,0.269512944,2.255272505,1.414973348,0.552668216,0.475671188,2.792391689,0.088398712,0.996085171
305,305.1998,1998,0,1,6/4/1998,155,731000,4080000,NA,0.8,0.8,10,60,24530,224,39,79,73,40,57.8,21.2,0,3,5,3,115,20.68,5.6,3.6,34,50.29,10.07,1.51,0.57,37.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.202739726,1,NA,NA,0.903089987,3.318063335,2.397940009,2.086359831,1.431363764,0.230448921,2.40654018,2.064457989,0.63748973,0.726727209,2.824776462,0.945435334,-0.325809805
306,306.1998,1998,0,1,6/4/1998,155,732000,4079000,NA,0.7,0.6,0.4,1,0,0,NA,NA,NA,NA,0,0,0,2,1,8,330,26.03,5.8,5.71,38,42.32,16.17,1.67,0.63,39.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.202739726,1,NA,NA,1.113943352,3.343014497,2.703291378,2.230448921,1.579783597,0.230448921,2.475671188,1.361727836,0.511883361,0.639486489,2.942008053,-0.132381629,-0.991198822
310,310.1998,1998,0,1,6/5/1998,156,731000,4085000,NA,1,0.7,0.6,1,0,0,NA,NA,NA,NA,0,0,0,20,10,31,30,20.52,5.8,4.14,25,54.65,16.77,2.15,0.47,25.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.208219178,1,NA,NA,1,3.350829274,2.615950052,2.235528447,1.342422681,0.217483944,2.033423755,1.591064607,0.403120521,0.411619706,2.92890769,-0.988031624,0.15425145
311,311.1998,1998,0,1,6/5/1998,156,732000,4086000,NA,0.5,0.7,0.4,1,0,0,NA,NA,NA,NA,0,0,0,3,15,12,120,25.81,5.9,6.9,31,52.15,15.43,1.94,0.4,30.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.208219178,1,NA,NA,1,3.430075056,2.679427897,2.290034611,1.380211242,0.230448921,2.367355921,1.477121255,0.396199347,0.770115295,2.788168371,0.580611184,0.814180971
312,312.1998,1998,0,1,6/5/1998,156,732000,4085000,NA,0.5,0.6,0.4,1,0,0,NA,NA,NA,NA,0,0,0,10,10,12,215,23.36,5.8,6.26,34,50.94,18.09,2.07,0.87,28.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.208219178,1,NA,NA,1.113943352,3.376576957,2.705007959,2.276461804,1.672097858,0.260071388,2.408239965,1.431363764,0.378397901,0.713490543,2.873320602,0.980245622,0.197784025
313,313.1998,1998,0,1,6/5/1998,156,730000,4084000,NA,1,0.9,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,10,7,72,37.89,7.3,6.72,36,91.63,5.78,2.33,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.208219178,1,NA,NA,1,3.841609712,2.419955748,2.537819095,1.322219295,0.440909082,1.977723605,2.08278537,0.40654018,0.383815366,2.698970004,0.253823363,-0.967250588
314,314.1998,1998,0,1,6/5/1998,156,730000,4085000,NA,0.5,0.8,0.5,5,0,0,NA,NA,NA,NA,0,0,0,0.5,10,3,220,32.71,6.5,8.26,32,76.06,8.56,2.51,0.31,12.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.208219178,1,NA,NA,1,3.696880372,2.526339277,2.505149978,1.361727836,0.311753861,2.100370545,2.068185862,0.492760389,0.787460475,2.783903579,0.088398712,0.996085171
315,315.1998,1998,0,1,6/9/1998,160,732000,4080000,NA,0.6,0.7,0.5,0.5,0,0,NA,NA,NA,NA,0,0,0,7,10,4,150,19.11,6.3,5.09,27,72.66,14.96,3.14,0.48,8.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.216438356,1,NA,NA,0.903089987,3.44357588,2.53529412,2.369215857,1.322219295,0.214843848,2.06069784,1.69019608,0.389166084,0.475671188,2.81756537,-0.71487643,0.699250806
316,316.1998,1998,0,1,6/9/1998,160,733000,4080000,NA,1,0.9,0.7,0.5,0,0,NA,NA,NA,NA,0,0,0,1,40,5,5,34.6,7.2,5.79,40,82.83,14.09,2.1,0.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.216438356,1,NA,NA,1.146128036,3.758306182,2.767155866,2.45331834,1.892094603,0.334453751,2.139879086,1.612783857,0.44870632,0.720159303,2.73479983,-0.958924275,0.283662185
318,318.1998,1998,0,1,6/9/1998,160,734000,4080000,NA,0.6,0.8,0,0,0,0,NA,NA,NA,NA,0,0,0,15,10,1,318,31.77,7.6,5.24,56,87.05,10.05,1.9,1.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.216438356,1,NA,NA,1,3.742803658,2.583198774,2.372912003,1.86923172,0.411619706,2.257678575,2.017033339,0.610660163,0.614897216,2.661812686,-0.643561206,-0.765394653
320,320.1998,1998,0,1,6/10/1998,161,735000,4083000,NA,NA,NA,3,10,1437,6,34,2,1,12,12.3,15.3,0,15,5,15,320,30.64,6.7,6.83,37,83.63,7.86,2.74,0.31,5.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.219178082,1,NA,NA,1.447158031,3.70969387,2.460897843,2.514547753,1.342422681,0.344392274,2.079181246,2.117271296,0.532754379,1.121887985,2.701567985,-0.428155428,0.903705112
321,321.1998,1998,0,1,6/10/1998,161,734000,4084000,NA,1,0.8,0.6,1,0,0,NA,NA,NA,NA,0,0,0,5,0,10,33,29.49,5.8,7.11,39,47,16.19,1.62,0.6,34.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.221917808,1,NA,NA,1.113943352,3.442793226,2.758154622,2.269512944,1.612783857,0.230448921,2.426511261,1.556302501,0.506505032,0.775974331,2.937517892,0.99991186,-0.013276747
322,322.1998,1998,0,1,6/10/1998,161,735000,4084000,NA,0.7,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,2,280,26.74,6.8,6.04,31,81.6,15.52,2.22,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.219178082,1,NA,NA,0.77815125,3.639884742,2.697229343,2.365487985,1.612783857,0.330413773,2.206825876,1.77815125,0.396199347,0.450249108,2.755112266,-0.387809421,-0.92173958
323,323.1998,1998,0,1,6/10/1998,161,736000,4084000,NA,0.5,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,10,10,3,240,40.59,7.6,5.63,56,89.74,8.07,1.71,0.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.252054795,0,NA,NA,0.84509804,3.862429556,2.59439255,2.432969291,1.653212514,0.359835482,2.025305865,1.913813852,0.547774705,0.606381365,2.603144373,0.945445155,0.325781306
324,324.1998,1998,0,1,6/10/1998,161,737000,4084000,NA,0.5,0.4,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,15,5,10,230,33.96,7.3,6.62,34,89.61,7.41,2.55,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.252054795,0,NA,NA,0.954242509,3.784331948,2.480006943,2.5289167,1.531478917,0.399673721,2,2.136720567,0.606381365,0.720159303,2.754348336,-0.616064204,-0.787695942
325,325.1998,1998,0,1,6/10/1998,161,736000,4070000,NA,0.8,0.7,0.6,1,0,0,NA,NA,NA,NA,0,0,0,3,0,3,307,34.32,7.2,7.68,31,91.03,6.36,2.24,0.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.183561644,0,NA,NA,1,3.795741021,2.418301291,2.477121255,1.477121255,0.382017043,2.08278537,1.949390007,0.555094449,0.889301703,2.739572344,-0.768235364,0.640167498
326,326.1998,1998,0,1,6/10/1998,161,737000,4070000,NA,0.5,1,8,65,23441,131,78,70,62,70,70,6.5,0,0.5,75,2,45,28.81,6.2,6.53,29,69.73,8.53,2.87,0.38,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.183561644,0,NA,NA,1.255272505,3.604009932,2.469822016,2.507855872,1.397940009,0.303196057,2.235528447,2.195899652,0.298853076,0.940516485,2.755112266,0.850903525,0.525321989
327,327.1998,1998,0,1,6/10/1998,161,736000,4069000,NA,0.8,0.8,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,1,196,18.4,6.2,4.17,25,63.21,10.78,3.04,0.61,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.128767123,0,NA,NA,0.903089987,3.36660971,2.376576957,2.338456494,1.414973348,0.238046103,2.11058971,1.806179974,0.445604203,0.662757832,2.893761762,0.939530056,0.342466458
328,328.1998,1998,0,1,6/10/1998,161,738000,4070000,NA,1.4,0.9,1.2,2,0,0,NA,NA,NA,NA,0,0,0,5,5,3,300,12.98,5.6,4,22,37.44,9.05,2.37,0.7,50.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.183561644,0,NA,NA,1.113943352,2.987666265,2.149219113,2.079181246,1.322219295,0.193124598,2.350248018,1.612783857,-0.036212173,0.836324116,2.80685803,-0.99975584,-0.022096619
329,329.1998,1998,0,1,6/11/1998,162,737000,4069000,NA,0.6,0.6,6,10,1384,33,0,4,0,0,1,2,0,20,10,20,330,21.92,6.4,5.23,33,72.92,15.82,2.83,0.77,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.18630137,0,NA,NA,1.255272505,3.504742636,2.619093331,2.383815366,1.591064607,0.252853031,2.133538908,2.274157849,0.367355921,0.932473765,2.837588438,-0.132381629,-0.991198822
330,330.1998,1998,0,1,6/11/1998,162,729000,4083000,NA,0.9,0.7,1.2,2,0,0,NA,NA,NA,NA,0,0,3,0,1,5,320,27.05,7,4.47,137,65.18,26.8,1.4,6.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.194520548,1,NA,NA,1,3.547282308,2.939519253,2.170261715,2.613841822,0.31386722,2.170261715,2.033423755,0.588831726,0.450249108,2.683947131,-0.428155428,0.903705112
332,332.1998,1998,0,1,6/11/1998,162,730000,4083000,NA,0.6,0.6,0,0,0,0,NA,NA,NA,NA,0,0,30,0,2,2,300,12.77,7.1,3.01,31,71.93,22.06,1.57,4.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.084931507,1,NA,NA,0.903089987,3.264109156,2.5289167,1.892094603,2.113943352,0.209515015,2.271841607,1.903089987,0.336459734,0.509202522,2.596597096,-0.99975584,-0.022096619
333,333.1998,1998,0,1,6/11/1998,162,735000,4082000,NA,0.5,0.8,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,10,4,300,12.86,5.7,3.19,26,42.77,12.77,1.79,1.25,41.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.221917808,1,NA,NA,0.77815125,3.041392685,2.294466226,1.954242509,1.568201724,0.209515015,2.447158031,1.113943352,0.093421685,0.322219295,2.797959644,-0.99975584,-0.022096619
334,334.1998,1998,0,1,6/11/1998,162,729000,4084000,NA,1.2,1.3,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,8,122,39.6,7.7,4.88,43,86.26,11.83,1.39,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.846784368,0,NA,NA,1,3.834547858,2.749736316,2.33243846,1.681241237,0.419955748,2.260071388,2.103803721,0.56937391,0.305351369,2.565847819,0.498713154,-0.866767091
335,335.1998,1998,0,1,6/11/1998,162,736000,4082000,NA,0.6,0.9,0,0,0,0,NA,NA,NA,NA,0,0,0,0,10,8,325,31.52,6.4,6.8,32,85.26,10.58,2.33,0.36,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.254794521,0,NA,NA,1,3.730378469,2.602059991,2.457881897,1.414973348,0.315970345,2.021189299,1.939519253,0.44870632,0.606381365,2.861534411,-0.988036273,-0.154221666
336,336.1998,1998,0,1,6/11/1998,162,732000,4083000,NA,0.6,0.6,0.2,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,0,2,218,19.18,6.1,4.26,36,60.19,14.99,1.48,1.9,21.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.221917808,1,NA,NA,0.77815125,3.363423933,2.537819095,2.045322979,1.924279286,0.225309282,2.432969291,1.991226076,0.378397901,0.631443769,2.700703717,-0.942524527,-0.334136971
337,337.1998,1998,0,1,6/11/1998,162,737000,4081000,NA,0.6,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,1,5,4,30,26.58,5.9,5.7,33,62.85,14.33,2.26,0.52,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.252054795,0,NA,NA,1,3.523876476,2.6599162,2.369215857,1.505149978,0.260071388,2.120573931,1.672097858,0.307496038,0.64738297,2.883093359,-0.988031624,0.15425145
338,338.1998,1998,0,1,6/12/1998,163,730000,4080000,NA,0.7,0.7,0.8,25,49,1,1,0,0,0,0.3,0.5,0,0,5,1,90,26.59,6,6.29,30,60,12.57,2.47,0.34,24.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.197260274,1,NA,NA,1.113943352,3.503926804,2.603144373,2.408239965,1.322219295,0.255272505,2.365487985,1.875061263,0.517195898,0.7930916,2.767897616,0.893996664,-0.448073616
339,339.1998,1998,0,1,6/12/1998,163,733000,4083000,NA,0.6,0.6,0.4,1,0,0,NA,NA,NA,NA,0,0,0,5,0,5,40,17.36,5.9,6.07,25,46.69,11.62,3.53,0.43,37.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.22739726,1,NA,NA,1.322219295,3.209783015,2.383815366,2.378397901,1.230448921,0.201397124,2.1430148,1.86923172,0.227886705,0.974971994,2.850033258,0.74511316,-0.666938062
340,340.1998,1998,0,1,6/12/1998,163,734000,4082000,NA,1.2,1.9,0.4,0.5,844,8,NA,NA,NA,NA,0,0,0,0,2,4,340,20.74,5.9,4.61,25,57.43,9.04,1.4,0.59,31.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.224657534,1,NA,NA,1,3.376941757,2.352182518,2.053078443,1.447158031,0.267171728,2.482873584,1.477121255,0.320146286,0.662757832,2.843232778,0.65031074,0.75966831
341,341.1998,1998,0,1,6/12/1998,163,733000,4082000,NA,0.6,0.6,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,2,2,137,24.83,6.2,4.75,34,56.89,19.37,1.76,0.54,21.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.224657534,1,NA,NA,0.954242509,3.451018452,2.761175813,2.230448921,1.491361694,0.209515015,2.276461804,1.653212514,0.378397901,0.519827994,2.870403905,-0.942514455,0.334165383
342,342.1998,1998,0,1,6/12/1998,163,735000,4081000,NA,0.5,0.6,0.3,2,0,0,NA,NA,NA,NA,0,0,0,5,5,6,215,16.97,5.4,3.95,26,30.14,7.66,1.54,0.54,60.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.224657534,1,NA,NA,1.079181246,3.009875634,2.193124598,2.008600172,1.322219295,0.193124598,2.403120521,1.755874856,0.136720567,0.739572344,2.897077003,0.980245622,0.197784025
344,344.1998,1998,0,1,6/12/1998,163,735000,4080000,NA,0.7,0.7,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,4,90,30.98,7.1,4.75,35,89.23,8.72,1.63,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1.254794521,0,NA,NA,1,3.74264659,2.51054501,2.294466226,1.491361694,0.320146286,2.240549248,2.079181246,0.426511261,0.437750563,2.64738297,0.893996664,-0.448073616
345,345.1998,1998,0,1,6/18/1998,169,731000,4078000,NA,1,0.8,7,55,18652,176,78,54,43,16,47.8,25.7,0,5,50,12,235,16.31,5.7,6.73,25,45.55,11.8,2.09,0.43,40.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.21369863,1,NA,NA,1.146128036,3.172018809,2.36361198,2.123851641,1.204119983,0.260071388,2.460897843,2.136720567,0.033423755,0.982271233,2.689308859,0.580586641,-0.814198472
347,347.1998,1998,0,1,6/20/1998,171,731000,4084000,NA,0.7,0.7,0,0,0,0,NA,NA,NA,NA,0,0,0,30,15,5,215,30.65,7.3,8.03,35,89.56,6.61,3.66,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.249315068,1,NA,NA,1.301029996,3.739572344,2.385606274,2.640481437,1.113943352,0.359835482,1.851258349,2.610660163,0.506505032,0.919601024,2.705863712,0.980245622,0.197784025
348,348.1998,1998,0,1,6/20/1998,171,733000,4084000,NA,0.8,0.5,0.5,5,0,0,NA,NA,NA,NA,0,0,0,2,5,3,310,24.37,5.8,5.1,26,51.7,14.02,2.17,0.25,31.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0.249315068,1,NA,NA,1,3.401400541,2.612783857,2.31386722,1.146128036,0.252853031,2.10720997,1.431363764,0.206825876,0.677606953,2.873320602,0.850887689,-0.525347639
349,349.1998,1998,0,1,6/20/1998,171,732000,4084000,NA,0.5,0.7,0.5,0.5,0,0,NA,NA,NA,NA,0,0,0,15,5,18,147,24.08,6.1,6.02,34,60.67,19.62,2.09,0.54,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.249315068,1,NA,NA,1,3.465680212,2.753583059,2.292256071,1.477121255,0.278753601,2.309630167,1.477121255,0.432969291,0.713490543,2.774516966,0.609044022,-0.793136419
351,351.1998,1998,0,1,6/20/1998,171,734000,4081000,NA,0.5,0.8,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,5,2,22,115,24.24,5.9,5.89,31,52.5,18.43,1.44,0.61,27.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.246575342,1,NA,NA,0.903089987,3.405687787,2.72916479,2.133538908,1.531478917,0.260071388,2.385606274,1.301029996,0.320146286,0.745855195,2.839478047,0.945435334,-0.325809805
352,352.1998,1998,0,1,6/20/1998,171,732000,4078000,NA,0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,20,7,200,18.02,7,5.7,29,78.61,17.76,2.87,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.246575342,1,NA,NA,1.230448921,3.452246575,2.584331224,2.305351369,1.491361694,0.326335861,2.184691431,1.819543936,0.318063335,0.562292864,2.635483747,-0.873297297,0.487187675
353,353.1998,1998,0,1,6/20/1998,171,732000,4077000,NA,0.6,1.1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,20,10,250,29.74,6.7,5.52,32,89.36,6.61,2.24,0.23,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.246575342,1,NA,NA,1.079181246,3.725503269,2.372912003,2.414973348,1.204119983,0.303196057,2.049218023,1.982271233,0.389166084,0.498310554,2.783903579,-0.97052802,0.240988305
354,354.1998,1998,0,1,6/20/1998,171,732000,4076000,NA,0.6,0.4,5,50,12418,186,55,67,43,24,47.3,18.3,0,10,20,10,125,15.58,6,4.63,26,62.55,8.61,2.12,0.33,26.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4.260273973,0,NA,NA,1.176091259,3.289811839,2.206825876,2.11058971,1.079181246,0.252853031,2.365487985,1.949390007,0.155336037,1.046885191,2.639486489,-0.616040459,0.787714512
