plot,yr,plotnum,yr.plot,205,206,208,220,222,226,238,244,254,259,303,307,308,309,317,319,331,343,346,350,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,OrBis,ChBis,bison,cattle,YrsOB,BP5Yrs,YrsSLB,burn,spring,summer,fall,slope,northness,eastness,OM,pH,SolS,logP,logCa,logFe,logMg,logK,logNa,logB,logMn,logCu,logZn,logAl,PDSIavg,SodTemp,SPI1,SPI12,SPI24,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,rain12,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,sum.rain,win.rain,spr.rain,sum.temp,win.temp,spr.temp,rain.avg,temp.avg,rich1,rich2,rich3,rich4,rich5,A.cov,P.cov,S.cov,T.cov,A.p,P.p,S.p,T.p,ForbLeg.cov,Forb.cov,Gsum.cov,G3.cov,G4.cov,Leg.cov,Wood.cov,F.p,Gsum.p,G3.p,G4.p,L.p,W.p
317,2007,317.2007,2007.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.501369863,1,3.276712329,0,0,0,0,5,0.787714512,-0.616040459,5.21,6.8,17,0.602059991,3.477988976,2.278753601,2.489958479,2.06069784,1.579783597,-0.045757491,1.556302501,0.235528447,0.352182518,2.62838893,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,88,52,28,13.25,6,49,139,4,1,26,59,2,1,108,88,82,49,33,20,3,44,32,21,11,10,2
319,2007,319.2007,2007.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.210958904,0,0,0,0,1,-0.975629313,0.219425258,5.41,6.3,15,0.903089987,3.560504415,1.973127854,2.5289167,2.320146286,1.414973348,-0.167491087,1.643452676,0.336459734,0.485721426,2.650307523,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,82,50.5,24.75,12,3.25,56,127,0,0,29,53,0,0,112,97,71,25,46,15,0,46,29,12,17,7,0
331,2007,331.2007,2007.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.216438356,0,0,0,0,2,-0.022096619,-0.99975584,2.06,6,15,1.230448921,2.991226076,2.292256071,2.068185862,2.178976947,1.397940009,-0.408935393,1.414973348,0.021189299,0.701567985,2.658964843,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,97,56.5,28,10.5,3.5,89,122,0,0,44,53,0,0,127,105,80,37,43,22,4,51,34,18,16,11,1
343,2007,343.2007,2007.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.22739726,0,0,0,0,2,0.555113302,-0.831774743,4.56,6,15,0.698970004,3.264345507,2.359835482,2.539076099,2.222716471,1.397940009,-0.113509275,1.579783597,0.190331698,0.56937391,2.7084209,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,81,50,26,11.75,5.25,52,129,0,2,24,56,0,1,86,72,91,50,41,14,6,34,39,24,15,6,2
346,2007,346.2007,2007.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.010958904,2,2.512328767,0,0,0,0,5,-0.525347639,0.850887689,5.65,6.1,15,0.698970004,3.44684771,2.201397124,2.63447727,2.250420002,1.531478917,-0.167491087,1.113943352,0.292256071,0.394451681,2.725911632,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,71,37.75,18.25,8.5,3.75,19,127,4,2,10,58,2,1,83,62,63,24,39,21,6,32,25,12,13,11,3
350,2007,350.2007,2007.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.476712329,1,3.252054795,0,0,0,0,2,0.066306858,0.997799279,5.18,6.1,14,0.84509804,3.395850376,2.235528447,2.63748973,2.029383778,1.986771734,-0.113509275,1.491361694,0.28780173,0.534026106,2.710963119,-1.053111116,71.8,0.9,0.47,-0.44,1.36,1.04,8.55,4.87,6.61,2.34,1.81,2.9,0.74,0.99,1.1,2.59,32.3,36.2,56.5,55,68.4,76,82.1,82.7,68.4,58.3,49.1,39.2,1.9475,1.51,24.0075,77.3,44.725,54.025,2.908333333,58.68333333,93,59,31.75,14.5,3.5,65,133,4,0,30,61,2,0,125,99,73,42,31,26,4,47,31,20,11,13,2
205,2008,205.2008,2008.205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,14.65753425,1,0.750684932,1,0,1,0,3,-0.899879974,0.436137629,5.45,7.1,10,1.041392685,3.551449998,2.198657087,2.689308859,2.382017043,1.568201724,0.021189299,1.785329835,0.622214023,0.465382851,2.789580712,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,80,52.25,26,13.5,3.75,56,117,5,0,28,50,2,0,125,99,50,28,22,26,3,46,21,13,8,12,1
206,2008,206.2008,2008.206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,12.07945205,1,1.208219178,0,0,0,0,1,0.771061029,0.636761251,4.3,6,9,0.602059991,3.399673721,2.133538908,2.494154594,2.025305865,1.556302501,0.064457989,1.73239376,0.225309282,0.519827994,2.656098202,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,87,51.75,29.25,11.25,4,36,149,6,0,18,66,3,0,114,76,70,35,35,38,7,37,28,16,12,19,3
208,2008,208.2008,2008.208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,14.66027397,1,3.509589041,0,0,0,0,5,-0.083989475,0.996466642,6.1,7.5,10,0.602059991,3.502563669,2.037426498,2.698970004,2.31386722,2.40654018,0.173186268,1.908485019,0.434568904,0.380211242,2.682145076,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,77,44.75,23.75,11.5,3.5,48,129,2,0,24,52,1,0,108,84,69,39,30,24,2,40,25,16,9,11,1
220,2008,220.2008,2008.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,14.65753425,2,1.257534247,0,0,0,0,4,-0.999020813,-0.044242678,5.68,7.4,11,0.602059991,3.481442629,2.271841607,2.537819095,2.149219113,1.69019608,0.041392685,1.826074803,0.450249108,0.469822016,2.633468456,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,80,46.5,24.5,10,3.25,43,135,4,0,19,59,2,0,101,72,77,45,32,29,4,34,30,19,11,14,2
222,2008,222.2008,2008.222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,12.06849315,1,2.219178082,0,0,0,0,2,-0.432177945,0.901788348,5.01,6.3,9,0.698970004,3.351796307,2.136720567,2.475671188,2.336459734,1.397940009,-0.055517328,1.755874856,0.36361198,0.553883027,2.715167358,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,101,57.5,30,14.25,3.25,58,158,5,0,30,69,2,0,132,97,84,47,37,35,5,48,34,22,12,17,2
226,2008,226.2008,2008.226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,12.29589041,1,2.219178082,0,0,0,0,4,-0.494898415,0.868950838,4.36,6,9,0.698970004,3.351409752,2.359835482,2.611723308,2.049218023,1.544068044,-0.070581074,1.462397998,0.357934847,0.488550717,2.818225894,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,74,40.75,18.25,9.25,3.75,12,158,10,0,6,65,3,0,103,70,68,34,34,33,9,31,27,16,11,14,2
238,2008,238.2008,2008.238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9.331506849,1,3.509589041,0,0,0,0,5,-0.903692205,-0.428182669,4.21,6.2,8,0.602059991,3.211654401,2.36361198,2.250420002,1.939519253,1.278753601,-0.15490196,1.397940009,0.158362492,0.434568904,2.680335513,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,93,52.5,25.25,13.25,4.25,48,152,4,0,25,66,2,0,106,86,96,55,41,20,2,43,39,26,13,10,1
244,2008,244.2008,2008.244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9.334246575,1,3.526027397,0,0,0,0,1,0.984381951,-0.176045946,3.36,6.5,10,0.477121255,3.303627976,2.086359831,2.487138375,2.089905111,1.431363764,-0.119186408,1.342422681,0.10720997,0.348304863,2.725911632,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,88,47.75,25,13.25,4.75,56,130,6,0,27,58,3,0,107,77,79,37,42,30,6,36,34,18,16,15,3
254,2008,254.2008,2008.254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.084931507,2,0.2,1,1,0,0,5,-0.866767091,0.498713154,4.8,7.3,13,0.698970004,3.512684396,2.408239965,2.444044796,2.250420002,1.62324929,0.093421685,1.763427994,0.469822016,0.488550717,2.595496222,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,57,35.5,16.5,9.25,4,24,117,2,0,11,45,1,0,56,48,85,50,35,8,2,22,30,20,10,4,1
259,2008,259.2008,2008.259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4.019178082,1,0.210958904,1,1,0,0,2,-0.962605866,0.270905788,5.47,6.3,10,0.698970004,3.566319622,1.949390007,2.431363764,2.389166084,1.477121255,0,1.939519253,0.324282455,0.361727836,2.816903839,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,61,35.5,18.25,10,2.5,19,118,2,0,11,49,1,0,77,59,62,22,40,18,0,28,24,11,13,9,0
303,2008,303.2008,2008.303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0.254794521,1,1,0,0,4,0.999843309,0.017701925,3.92,6.1,9,0.698970004,3.222196046,2.033423755,2.292256071,2.220108088,1.301029996,-0.142667504,1.62324929,0.1430148,0.484299839,2.776701184,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,87,57.5,25,15.25,4.5,28,168,4,0,15,70,2,0,135,99,61,26,35,36,4,44,25,13,12,16,2
307,2008,307.2008,2008.307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6.509589041,1,3.802739726,0,0,0,0,3,0.984381951,-0.176045946,3.73,6.1,9,0.477121255,3.220892249,2.369215857,2.491361694,2.170261715,1.531478917,-0.050609993,1.531478917,0.184691431,0.318063335,2.738780558,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,88,52.5,28.25,12.75,3.5,59,135,2,0,30,57,1,0,101,81,93,47,46,20,2,39,38,23,15,10,1
308,2008,308.2008,2008.308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0.235616438,1,1,0,0,7,0.943984139,0.329990826,7.05,6.6,9,0.698970004,3.626134979,2.152288344,2.626340367,2.389166084,1.462397998,0.049218023,1.755874856,0.530199698,0.545307116,2.772321707,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,59,35,20.25,10,4.75,13,129,4,0,7,51,1,0,93,74,49,20,29,19,4,31,19,9,10,8,1
309,2008,309.2008,2008.309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0.238356164,1,1,0,0,8,0.814180971,0.580611184,3.77,5.8,10,0.477121255,3.147057671,2.413299764,2.478566496,1.991226076,1.838849091,-0.107905397,1.146128036,0.227886705,0.230448921,2.898725182,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,80,46.5,23,12,3.75,30,142,3,0,18,61,1,0,104,75,69,33,36,29,2,37,29,17,12,13,1
317,2008,317.2008,2008.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6.482191781,1,4.257534247,0,0,0,0,5,0.787714512,-0.616040459,4.29,6.8,9,0.477121255,3.495821753,2.303196057,2.45484486,2.041392685,1.491361694,0.056904851,1.672097858,0.303196057,0.243038049,2.722633923,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,80,48.25,24.5,14,5.5,39,140,7,0,20,58,2,0,95,77,87,55,32,18,4,36,34,22,12,9,1
319,2008,319.2008,2008.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3.191780822,0,0,0,0,1,-0.975629313,0.219425258,5.27,6.4,9,0.77815125,3.519040039,1.995635195,2.439332694,2.348304863,1.322219295,-0.026872146,1.763427994,0.324282455,0.475671188,2.662757832,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,77,45.5,25.25,14.5,6,45,132,0,0,22,55,0,0,104,92,73,32,41,12,0,41,30,15,15,6,0
331,2008,331.2008,2008.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0.197260274,1,1,0,0,2,-0.022096619,-0.99975584,1.91,6.1,9,1.041392685,2.88592634,2.411619706,1.908485019,1.949390007,1.397940009,-0.086186148,1.531478917,-0.026872146,0.670245853,2.630427875,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,87,52.75,27.5,14,5,83,109,0,0,38,49,0,0,110,88,77,35,42,22,5,43,32,17,15,11,1
343,2008,343.2008,2008.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.24931507,0,0,0,0,2,0.555113302,-0.831774743,4.21,6,9,0.602059991,3.209783015,2.359835482,2.442479769,2.152288344,1.505149978,-0.013228266,1.568201724,0.204119983,0.501059262,2.737987326,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,69,46,24.5,12,4.25,36,127,0,0,16,53,0,0,70,53,89,49,40,17,4,25,36,22,14,7,1
346,2008,346.2008,2008.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4.019178082,1,3.520547945,0,0,0,0,5,-0.525347639,0.850887689,5,6.2,9,0.602059991,3.39846085,2.255272505,2.550228353,2.298853076,1.556302501,-0.013228266,1.079181246,0.290034611,0.301029996,2.748188027,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,71,37.75,16.25,8.25,3,17,131,4,2,10,58,2,1,81,61,67,30,37,20,6,32,26,14,12,10,3
350,2008,350.2008,2008.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6.512328767,2,0.271232877,1,1,0,0,2,0.066306858,0.997799279,4.66,6.1,10,0.698970004,3.330616667,2.301029996,2.536558443,2.100370545,1.934498451,-0.13076828,1.568201724,0.336459734,0.506505032,2.72916479,0.307363633,72.5,1.07,0.67,0.75,0.64,2,4.26,4.07,6.7,9.37,3.07,1.26,3.53,6.56,0.28,1.41,34.8,35.3,47.4,55.7,66.9,73.7,77.9,81,71.9,61.3,48.8,34.1,4.3075,2.2225,22.1825,76.125,44.75,51.325,3.595833333,57.4,81,50.25,22.75,13,4,39,136,4,0,18,61,2,0,102,82,75,43,32,20,2,38,32,20,12,10,1
